Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Libya,LBY,3.56393711,3.742875718,3.808934465,3.532641595,2.862218657,2.311737897,2.202618656,2.268876035,2.359015008,2.457918009,2.541470368,2.743783741,3.48871568,4.465875903,5.028470865,5.183027296,5.168876089,5.149240471,5.127616121,5.046474082,4.916266105,4.812929595,4.729057,4.034668477,3.304709971,3.09459369,2.900314532,2.763797135,2.661644606,2.556388295,2.447693312,2.341098072,2.228175374,2.097251064,1.957892405,1.821505928,1.692624514,1.590917902,1.534770776,1.895562666,2.322593409,2.423245022,2.508633817,2.581075917,2.610401321,2.29252155,2.051478733,2.128878415,2.094374702,2.051039287,-4.793553713,-5.280077701,1.946077689,1.862888263,1.537394116,1.442351312,1.517588879,1.548437626,1.399514414,1.283445092,1.214947645,1.137688282,1.110127512
St. Lucia,LCA,1.244219441,1.138373568,1.127668142,1.111966812,1.115199253,1.129399655,1.146007891,1.144976121,1.193053927,1.450964658,1.627006463,1.586869001,1.544507822,1.492770566,1.588375308,1.710887463,1.716780362,1.728699045,1.744534659,1.80016143,1.853911093,1.827298017,1.764146383,1.68687535,1.614457033,1.539118665,1.450741597,1.365109784,1.287649859,1.304314037,1.372814849,1.480652325,1.474528012,1.314383334,1.179905999,1.058390577,0.959858447,0.89719438,0.889216328,0.782994723,0.683551869,0.747538322,0.768367867,0.728418124,0.695945168,0.653297729,0.627569517,0.62958785,0.657477004,0.732191056,0.705377764,0.567095583,0.492075369,0.473649182,0.467430587,0.448818488,0.424237575,0.408392601,0.389934037,0.36554733,0.230712748,0.114601078,0.218823329
Latin America & Caribbean,LCN,2.811860984,2.811273122,2.801514377,2.77755284,2.744166291,2.691135307,2.635258018,2.586700253,2.54218553,2.504136138,2.475304939,2.452835419,2.43606708,2.412454179,2.379383906,2.345555038,2.341935813,2.346226854,2.316231933,2.263098319,2.177364312,2.130552241,2.120954616,2.086559134,2.040708215,1.99558541,1.956522638,1.930216756,1.898157531,1.892928788,1.86824121,1.814045327,1.775293591,1.741910868,1.70212997,1.652965534,1.610290762,1.567883117,1.522467023,1.472946612,1.420947029,1.370801718,1.313779437,1.274655583,1.244212291,1.20066685,1.162198028,1.125310452,1.102021391,1.052922955,1.126921473,1.113228646,1.079956908,1.052262324,1.031361266,1.010216273,0.976271365,0.920018598,0.886076653,0.811906397,0.683384828,0.660824268,0.735373889
Least developed countries: UN classification,LDC,2.429311065,2.476618124,2.489665133,2.523960717,2.556086271,2.552541605,2.585703909,2.626856994,2.614615635,2.516409944,2.231105205,2.27951348,2.550409741,2.573735636,2.481255541,2.380914047,2.403376027,2.577791816,2.648009772,2.354999982,2.22987198,2.527315842,2.716532308,2.724459783,2.684729246,2.604045121,2.573417199,2.508190371,2.515666174,2.491963066,2.445918824,2.681787846,2.83842246,2.691097728,2.583770838,2.534331105,2.473953281,2.468540574,2.500303902,2.439277872,2.428372253,2.598743571,2.615552289,2.496486933,2.476121919,2.449118267,2.357854208,2.330868669,2.370123998,2.406438778,2.445886443,2.459134362,2.458710312,2.455481731,2.425345674,2.452861057,2.464459528,2.423450725,2.41455322,2.438821333,2.40641521,2.330371939,2.307883694
Low income,LIC,2.336207179,2.374211938,2.409515584,2.472147018,2.52251435,2.534039908,2.597076308,2.657150998,2.648320932,2.65214855,2.640389754,2.57683131,2.586446321,2.650575142,2.65025596,2.634625669,2.5528563,2.723309362,2.780583235,2.209858057,1.917414723,2.351465158,2.635621719,2.676934004,2.675592776,2.593570097,2.613043007,2.571891247,2.632657694,2.552945049,2.543251214,3.003696467,3.172456402,2.915554179,2.881920551,2.956383132,2.834859489,2.750549126,2.792519214,2.687607276,2.700206496,3.01523835,3.073566387,2.910155944,2.918856248,3.038429913,3.008423697,2.906118753,2.894152654,2.877147592,2.859480252,2.758538994,2.561678654,2.503727468,2.549000084,2.664237306,2.721065418,2.755770761,2.83572596,2.820510863,2.727872107,2.696520525,2.736300871
Liechtenstein,LIE,2.173868106,2.272891853,2.318877938,2.427045119,2.41819322,2.440252438,2.654746785,2.756139805,2.696803723,2.550141794,2.009174284,1.640967912,1.713395193,1.724295879,1.716780362,1.662183556,1.639207376,1.674760024,1.683741463,1.559917965,1.362510899,1.344195805,1.414680365,1.391161073,1.372073024,1.386645383,1.400362914,1.44903952,1.467140577,1.428545704,1.391284762,1.40600454,1.446503835,1.439016545,1.44450398,1.43670011,1.372294025,1.313339703,1.311645994,1.252282479,1.054194878,0.945302183,0.907042397,0.878482956,0.879502934,0.823120977,0.745302498,0.711545007,0.771009503,0.701110398,0.72939379,0.869403226,0.821163785,0.784827173,0.695762434,0.677661203,0.741744904,0.767717718,0.785258982,0.709498302,0.727556394,0.735015942,0.651369033
Sri Lanka,LKA,2.413606417,2.407011638,2.410208989,2.410032246,2.394853215,2.36856966,2.372462413,2.355639581,2.273249437,2.199878693,2.12344792,2.032256594,1.95741644,1.869611239,1.806449582,1.793807315,1.773390959,1.790242966,1.825581871,1.777374061,1.693811526,1.565653598,1.412941938,1.358270674,1.375035488,1.39252285,1.394473019,1.360111301,1.284444875,1.24886002,1.2276166,1.186399496,1.13487037,1.038774618,0.916453688,0.794161381,0.68866952,0.603488664,0.588824911,0.565924638,0.763488078,1.00146555,1.002109527,0.9653778,0.936752887,0.995543084,1.041072362,1.025608395,0.965634567,0.904381981,0.920756933,0.751749909,0.543830441,0.508369831,0.456782306,0.415306726,0.378824726,0.755904689,0.611875946,0.53062656,1.075449957,0.11277264,-0.65132077
Lower middle income,LMC,2.454790213,2.460949188,2.475405492,2.472476127,2.438777214,2.391129932,2.376448173,2.396877004,2.409061454,2.38368832,2.2968727,2.321835518,2.419869396,2.421896583,2.398588925,2.399833713,2.434880071,2.4185719,2.440378534,2.560515643,2.614561466,2.57706474,2.531914642,2.49844275,2.493707734,2.483479139,2.450474157,2.417065721,2.388811393,2.483562229,2.317705208,2.239369942,2.219521154,2.208888752,2.15968033,2.109978964,2.076415169,2.051689807,2.015761295,2.013078981,1.999080249,1.93517741,1.87756823,1.847351453,1.793941891,1.740724011,1.709809672,1.670389171,1.659040985,1.690284607,1.68746056,1.638473894,1.629071717,1.610699475,1.548463436,1.520646523,1.501518097,1.465143493,1.422508465,1.40373316,1.333359929,1.24911827,1.297494601
Low & middle income,LMY,1.39267543,1.990485464,2.510818885,2.468744514,2.45444194,2.550599299,2.48617185,2.50623809,2.543406451,2.529773009,2.483475705,2.395127697,2.375679265,2.30672873,2.202572124,2.132932168,2.079978756,2.075463596,2.086018634,2.070488765,2.090841312,2.157433583,2.139016803,2.087195518,2.088417782,2.109479351,2.124371782,2.097934259,2.049376573,2.06898252,1.955061878,1.882778345,1.835832436,1.79181798,1.75182145,1.72722507,1.693528892,1.652049148,1.60802616,1.577504001,1.555406634,1.526256404,1.490678817,1.465543393,1.442986736,1.411614357,1.374601287,1.372864671,1.376478426,1.382227224,1.400561302,1.409432961,1.395310017,1.371588656,1.340478342,1.318912884,1.312581323,1.277098325,1.235459762,1.173983243,1.077838737,0.920774601,1.007815442
Lesotho,LSO,3.077108369,3.078189377,3.069221771,3.052167943,3.069700759,3.160450242,3.440965921,3.640417695,3.598407917,3.537425293,3.494518847,3.464500794,3.438868498,3.439369726,3.413265806,3.259776999,2.976173762,2.801625015,2.792935961,2.791735978,2.790134526,2.786242432,2.778300625,2.767029715,2.723082997,2.630771681,2.331104277,2.027294869,1.905780446,1.789459565,1.681833747,1.572585238,1.440789243,1.325794158,1.219193294,1.080907588,0.890150357,0.659895306,0.432375302,0.219741613,0.04217,-0.097022605,-0.225732599,-0.384374749,-0.401735875,-0.032572928,0.337605696,0.580575262,0.707013589,0.673528483,0.735394495,0.832817873,0.931108536,1.021936222,1.104914388,1.189533622,1.2397919,1.254413132,1.251678122,1.267840873,1.20621788,1.062557097,1.056620897
Late-demographic dividend,LTE,0.199010774,1.31306654,2.322421882,2.232495186,2.244248904,2.424063119,2.295903602,2.306029694,2.368945475,2.368706288,2.358000576,2.183515302,2.070568974,1.928235866,1.740648715,1.638374992,1.520295214,1.459065853,1.438850397,1.411839352,1.434811935,1.54313982,1.516260154,1.440610696,1.462337552,1.529142492,1.590100214,1.572949608,1.480683409,1.373334999,1.297980271,1.204610904,1.122809796,1.084462938,1.029401953,0.998016474,0.97297579,0.924817797,0.848334912,0.759044761,0.717644235,0.673190314,0.651007612,0.637296977,0.640946356,0.643564073,0.638863038,0.648844831,0.639834869,0.594258606,0.631740229,0.727478884,0.732925815,0.703057487,0.645244398,0.622227066,0.63362335,0.545296086,0.461696375,0.341714183,0.213610956,0.092248265,0.064720712
Lithuania,LTU,1.606574959,1.399730954,1.235633443,1.242699159,1.227445511,1.224197913,1.201180912,1.125231323,0.920478953,1.036281026,1.245582855,1.081907096,0.954349569,0.903795649,0.844284714,0.814807302,0.789147833,0.726941155,0.540861205,0.451032941,0.576822232,0.703386263,0.807019735,0.829019019,0.859591157,0.965016473,1.041052831,1.063956866,0.795883483,0.36799903,0.170116869,-0.108586325,-0.474107543,-0.694003963,-0.769728018,-0.760343408,-0.737830358,-0.724436207,-0.709489234,-0.70338544,-0.824008723,-0.802765711,-0.812278097,-1.122991275,-1.628401126,-1.596378318,-1.187947957,-1.028483175,-1.110345754,-2.09694342,-2.258463899,-1.341201988,-1.012007368,-0.859827343,-0.940753797,-1.270694533,-1.398322201,-0.954190459,-0.264704355,0.026766758,0.21280543,1.09366808,1.411709108
Luxembourg,LUX,0.911525536,1.224930819,1.039010665,1.11990125,1.137668698,0.719876267,0.328903405,0.254902537,0.49008786,0.493889467,0.953656918,1.213040312,1.104666566,1.304058168,1.092447839,0.494942519,0.173662847,0.179439197,0.234251269,0.355980932,0.294773135,0.082107428,0.026533652,0.102785608,0.193256819,0.448670999,0.648083393,0.725614579,0.972627746,1.251745707,1.33968317,1.328347571,1.342387029,1.361840137,1.404742464,1.361143941,1.253502484,1.243870803,1.350621285,1.344082996,1.190456345,1.047660816,1.21520088,1.421332565,1.530054663,1.595051918,1.544386847,1.787496632,1.85177523,1.825405804,2.222660503,2.4015419,2.311176253,2.356978705,2.359951181,2.155311988,2.430976418,1.928837514,1.96284492,1.666358674,1.518349367,2.016667902,2.346009755
Latvia,LVA,1.483626751,1.333809317,1.335613098,1.3345686,1.122646396,0.760499724,0.785400368,0.968646698,0.838010969,0.680132523,0.727478965,0.808250226,0.837374915,0.880573503,0.77428454,0.603153488,0.568356002,0.515675053,0.321031541,0.229111155,0.306890036,0.46169759,0.588173151,0.627872772,0.654593344,0.811742391,1.02138562,1.017088826,0.5082722,-0.142736398,-0.473114694,-1.376795066,-1.971932096,-1.673828701,-1.425810812,-1.126375096,-0.996762289,-0.942918937,-0.813961204,-0.963935407,-1.291486944,-1.161838224,-0.966400801,-1.091312956,-1.080571457,-0.917272957,-0.816175507,-1.050939544,-1.651024968,-2.08130509,-1.820767002,-1.240359153,-1.071034803,-0.941743354,-0.818626341,-0.913885332,-0.886215573,-0.779138396,-0.69523914,-0.701211571,-0.843294678,-0.271369578,0.125866345
"Macao SAR, China",MAC,0.932289721,4.040460645,3.993081657,3.930652476,3.846984116,3.730239521,3.580538136,3.396239788,3.163707009,2.81667175,1.025121828,-0.46659971,-0.334738796,-0.225400909,-0.14609502,-0.104542333,-0.103840063,-0.144988481,-0.180208448,-0.111215911,1.36148508,3.164967654,3.657006196,3.809289617,3.937838982,4.016609646,4.030324675,3.983012347,3.886172905,3.750204939,3.413946429,2.716700365,2.215520016,2.096787501,2.002053068,1.911816693,1.814517239,1.704124199,1.597107953,1.487756823,1.659246027,2.372558229,2.821504467,2.77099628,2.715517612,2.67441294,2.648029807,2.625279077,2.608773029,2.595031824,2.429615212,2.039126998,1.803915803,1.802575819,1.816016042,1.843799893,1.884356438,1.920344372,1.926360529,1.885220497,1.515044864,1.239146684,1.283643852
St. Martin (French part),MAF,2.9312238,3.007397594,3.052301584,3.090561535,3.495828703,4.293895747,4.83746857,3.762838507,2.674484095,2.725535587,2.636431295,2.601422482,2.647023495,2.656344791,3.190379719,3.542282984,3.350994368,3.12007639,2.88049924,2.658483381,2.376374612,11.76295362,20.4732386,19.0521109,16.68631903,14.87359484,13.42098396,12.17129198,11.04722586,6.704696799,2.142072301,1.03513067,0.727500549,0.453716643,0.187027173,-0.095170124,-0.367935549,-0.674648541,-0.010309101,1.740833279,2.590274326,2.512033563,2.437946672,2.376864285,2.282824494,2.161686894,2.038582252,1.857269266,1.649193965,0.898201382,-0.296670913,-0.895330398,-1.080035615,-1.066300653,-0.685821046,-0.598589807,-0.90900535,-1.884529348,-2.183055951,-1.729799199,-1.875994925,-0.492635019,0.895603156
Morocco,MAR,2.615826736,2.638704099,2.562102067,2.464668154,2.555382276,2.630070305,2.666414604,2.659766819,2.635111592,2.635983018,2.603878979,2.54518814,2.505521614,2.473371415,2.471468601,2.458324323,2.502458812,2.566874933,2.577865146,2.629928741,2.656760826,2.629889919,2.572412493,2.4587448,2.345649846,2.167375225,1.975967621,1.875161658,1.786242036,1.735344812,1.68397154,1.637675662,1.586134401,1.518147563,1.505681819,1.492784717,1.463455253,1.430408732,1.376402315,1.330562927,1.307090678,1.276705585,1.219262665,1.245878478,1.319052688,1.309479244,1.28772192,1.280037201,1.281106246,1.308351545,1.342665543,1.353772467,1.344233843,1.30806294,1.253058273,1.223170234,1.191629424,1.117897027,1.043584127,1.053160179,1.051484312,1.023391979,1.014837587
Monaco,MCO,0.503387481,0.904284444,1.508513835,1.433399166,1.118208559,0.761578757,0.357150921,0.855400622,1.664030288,1.640913337,1.391184466,1.127307439,0.852158544,0.635376611,1.031789565,1.454655964,1.319543504,1.178155497,1.052700451,0.897798648,0.765272315,1.053658325,1.48316193,1.496694133,1.398281949,1.255665192,1.121519826,1.018524201,0.921850216,0.831034299,0.771849528,0.749702002,0.744123269,0.735427307,0.730058236,0.749991649,0.781953205,0.751051414,0.572730386,0.21893655,-0.064705975,-0.178929556,-0.216376703,-0.247862316,-0.295136676,-0.405287997,-0.589029494,0.122477836,1.677520937,2.369771915,2.285456208,2.19981192,2.067809862,1.915204971,1.78404622,0.84246953,-0.072859748,-0.040500588,0.013502019,-0.302883027,-0.641236846,-0.593262624,-0.472749142
Moldova,MDA,2.562761792,2.314429301,2.045317235,1.862533606,1.619173478,1.524627292,1.40008334,1.280312869,1.198037213,1.118416835,1.07371223,1.062306012,1.051139589,1.071536103,1.060214428,1.049053507,0.977396032,0.93784988,0.899282577,0.861707082,0.883654077,0.934031531,0.954184563,0.973647848,0.964294409,0.983017147,1.028783406,0.908693577,0.7101974,0.461654049,0.243535095,0.081057947,-0.027023221,-0.243403377,-0.485916253,-0.200220625,-0.369835352,-0.040397573,-0.157010552,-0.203371722,-0.223625637,-0.231580062,-0.281602495,-0.247447154,-0.243318712,-0.277922768,-0.231718325,-0.190349156,-0.126263392,-0.099832974,-0.057836265,-0.013109544,-0.026783769,-0.06097206,-0.76704956,-1.163022378,-1.727058466,-1.757004421,-1.600316536,-1.098031659,-1.503429523,-2.216966827,-2.069521718
Madagascar,MDG,2.585794204,2.595147646,2.607152196,2.623299252,2.63683483,2.663111126,2.709839051,2.764900654,2.826980048,2.894410068,2.978007948,3.032767253,3.037598285,3.026891097,3.009851865,2.989979851,2.97161139,2.954964925,2.934512187,2.901183726,2.85495857,2.823570862,2.801671013,2.783551405,2.783936977,2.783667033,2.813042843,2.862762028,2.901645005,2.955257307,3.005014484,3.040871647,3.094667744,3.145236012,3.171940651,3.181326856,3.172133841,3.144005624,3.098523033,3.039901008,2.996230705,2.96156859,2.933416316,2.92703465,2.923285684,2.926752462,2.926524522,2.91149153,2.89947279,2.865949148,2.800165011,2.728140997,2.67158914,2.627137771,2.588187143,2.586011484,2.584164852,2.554077041,2.525316628,2.482422893,2.416869374,2.37869515,2.382656675
Maldives,MDV,2.480703927,2.501654497,2.504397778,2.465927685,3.231463784,3.88929312,3.465952998,3.064160353,2.988109489,3.026440558,3.054862033,3.04143479,2.970925079,2.924073906,2.965438693,2.988584191,2.889995956,2.750508817,2.719299153,2.805114845,2.855372585,2.824242147,2.722133139,2.776436358,3.199559957,3.530737632,3.502890009,3.324203088,3.158989024,3.170324263,3.147444164,2.964871328,2.76688283,2.552513258,2.353907304,2.158118731,1.951341845,1.752323611,1.563701103,1.568301447,1.690716983,1.711543347,1.676685986,1.638114517,1.603244043,2.376286342,3.354355829,3.552288956,3.544224471,3.529155518,3.496208754,3.438491239,3.346640402,3.917483406,4.422534092,4.196904224,3.926287795,3.599640348,2.96723054,1.949134572,1.355177392,0.445829655,-0.529476509
Middle East & North Africa,MEA,2.584388333,2.662946054,2.695951545,2.736658083,2.750135467,2.773223554,2.860490665,2.826119598,2.850098032,2.866749123,2.845348543,2.830778789,2.895151318,2.914007413,3.064898908,3.395462079,3.341515876,2.919192423,2.991617592,3.256295613,3.558377616,3.518457975,3.263508955,3.281163235,3.215516624,3.174151661,3.100267659,2.961507167,2.90234112,3.5560462,2.826579623,2.735455559,2.307527455,2.169027625,2.209703848,2.14808397,2.137689503,2.108647829,2.087543222,2.08773004,2.072718288,1.909694649,1.876268053,2.007425861,2.137315507,2.305358112,2.396577561,2.415485567,2.376652707,2.225653115,2.022064171,1.988024376,2.094285763,2.098952533,2.048325119,1.909378526,1.774953887,1.792134846,1.747742061,1.429596075,1.293446954,1.46134817,1.522026452
Mexico,MEX,3.178408265,3.268613397,3.302476127,3.325015011,3.340578937,3.319384566,3.287403623,3.260911611,3.220930946,3.181789903,3.148154135,3.121922087,3.098053437,3.06275964,3.020007773,2.955722315,2.95007547,2.945926334,2.842557149,2.591854611,2.232595528,2.034537809,1.994680105,1.936372034,1.863543459,1.790109325,1.728691011,1.711194632,1.686421816,1.83597705,1.976373785,1.950308454,1.92882636,1.904435315,1.85680778,1.781295715,1.728182896,1.685793383,1.640548383,1.584550787,1.54194113,1.520455223,1.487400531,1.469652975,1.429511671,1.360538574,1.316236819,1.267535742,1.236743692,1.326578957,1.427639765,1.396615462,1.317160793,1.241466716,1.16700885,1.133234288,1.080420738,0.951668644,0.86026509,0.727243816,0.559420832,0.628607803,0.743434542
Marshall Islands,MHL,3.156370983,3.224685681,3.360248945,3.422210768,3.457798742,3.464674786,4.530273592,6.572964975,7.439703225,5.779424087,2.923187028,1.623699364,1.731063263,2.522572632,3.280954178,3.334187524,3.33387652,3.333415222,3.323002066,3.453992574,3.776116891,3.983532532,3.986692607,3.983526742,3.992729197,3.93816065,3.860175086,3.648040549,2.934521253,2.326682646,2.161201195,2.023883614,1.916332532,1.814108707,1.714748307,1.635404211,1.578534356,1.527673234,1.252376226,0.721837705,0.347948104,0.152420858,-0.005505143,-0.106492372,-0.180193481,-0.237689549,-0.314099624,-0.411668206,-0.415235819,-0.330813598,-0.836573257,-1.460462949,-1.643608049,-1.833579585,-2.021525531,-2.21210383,-2.391336363,-2.571619347,-2.780253373,-2.98407683,-3.189954901,-1.150468925,1.021967849
Middle income,MIC,1.32797005,1.963908485,2.517863407,2.468508157,2.449713093,2.551750462,2.478463408,2.49573671,2.536094406,2.521234675,2.472513586,2.382412966,2.36090281,2.282569233,2.171003578,2.097389174,2.046300973,2.02909575,2.035968769,2.060372617,2.103447953,2.143354833,2.1029102,2.044093749,2.04523723,2.073659654,2.088028986,2.062504496,2.005556875,2.032400731,1.910374961,1.797089199,1.732442417,1.703664788,1.662112739,1.628482199,1.600643521,1.561563477,1.50931482,1.483822567,1.457651195,1.397553809,1.351676533,1.336528568,1.309133644,1.261726962,1.221427113,1.226581248,1.229278981,1.234850051,1.254400068,1.272130747,1.274863218,1.253191147,1.212531877,1.174602365,1.159271285,1.11366356,1.055713001,0.98578264,0.885810878,0.710343203,0.798944949
North Macedonia,MKD,1.273611736,1.089570785,0.964784739,1.160874901,1.200668594,1.266189503,1.326992729,1.368369425,1.415851267,1.415159388,1.332775488,1.330351434,1.385017614,1.387307017,1.40119261,1.417127298,1.432832432,1.451044787,1.467384367,1.46152866,1.466729294,1.185330337,0.822133663,0.718678744,0.64267902,0.569048698,0.50401207,0.435755896,0.368133113,0.232540021,-0.366981881,-0.920565782,-1.052584666,-0.72549837,0.075937461,0.51591416,0.132444875,0.532116992,0.478003427,0.455448702,0.420168685,-0.726260079,0.127038105,-0.323800436,-0.539897211,-0.552204277,-0.57095312,-0.578593804,-0.646827223,-0.639374483,-0.458327098,-0.39185832,-0.368848271,-0.268678977,-0.267729528,-0.320367473,-0.402421587,-0.507220757,-0.679308689,-1.07910572,-1.029458047,-0.294481336,-1.083087862
Mali,MLI,1.364463148,1.366899363,1.366761485,1.371372595,1.389219689,1.390646183,1.401040731,1.437609286,1.462396714,1.503431699,1.520672227,1.576526757,1.688768394,1.750833428,1.780598659,1.783752758,1.858281643,1.96464498,2.031289873,2.11789974,2.150746636,2.147074578,2.154220119,2.090859489,1.943018689,1.778704133,1.662739122,1.67505262,1.801470508,1.929091624,1.980728318,2.024562193,2.082629836,2.136450504,2.132186535,2.102625709,2.219530895,2.489897823,2.753682435,2.907829296,3.02107831,3.134420559,3.206760104,3.266628116,3.305460401,3.305691828,3.302086911,3.284763907,3.2555744,3.24973947,3.234811963,2.918108744,2.920044502,3.170675518,3.146747167,3.190441423,3.216407258,3.174850089,3.126669914,3.142603659,3.157964369,3.095209254,3.051661415
Malta,MLT,-0.398895896,-0.415929122,-0.41766632,-0.403852677,-0.765568929,-1.135658893,-1.164751899,-1.178478406,-1.176099803,-0.543703457,0.016519369,-0.082624147,-0.082692471,-0.067527758,0.73439258,0.508856894,0.390375595,1.040919904,1.013602381,1.048602675,0.735340233,2.144977411,1.409482493,0.020873764,1.75674825,1.670898162,0.688607248,0.821039289,0.973294582,0.978313699,2.695092892,1.031640278,0.998755132,0.935263919,0.697143007,0.656524534,0.756792687,0.649936279,0.592860774,0.645267231,0.751106498,0.745506921,0.657732334,0.671628455,0.637436918,0.364336947,0.348755082,0.650655461,0.753906931,0.491182811,0.423700885,0.899209212,1.404050276,1.996754408,2.386395363,2.288615441,2.738662856,3.491955403,3.931356319,2.211207678,0.619810316,2.396534832,4.077010215
Myanmar,MMR,2.196673933,2.211951658,2.226097846,2.245665341,2.286673192,2.311082591,2.327684801,2.346779898,2.335309479,2.315978258,2.285794032,2.256270489,2.125636657,1.991263896,1.971369454,1.948638496,1.962503028,1.979986333,1.957311032,1.943116515,1.907001539,1.837272725,1.943075588,2.055210281,1.974800015,1.857108581,1.743534822,1.647474694,1.585452606,1.533242451,1.438448624,1.360595335,1.32608172,1.304753889,1.274587165,1.258789797,1.255636142,1.229871708,1.173447553,1.096712638,1.040921608,1.006341199,0.950845487,0.878726142,0.812150803,0.759407839,0.740412549,0.584181978,0.585912069,0.762454883,0.813699958,0.847223412,0.852912566,0.8338601,0.802515043,0.790127201,0.76020596,0.719693109,0.707999098,0.719472826,0.699278204,0.706117427,0.733178876
Middle East & North Africa (excluding high income),MNA,2.511460835,2.549294052,2.601809542,2.632541644,2.653617009,2.69683048,2.74068458,2.73638196,2.728846505,2.718385007,2.685069738,2.664631551,2.680841613,2.713641849,2.888083692,3.244318517,3.173248355,2.70723795,2.77871232,3.081610143,3.449040108,3.423380854,3.143901305,3.18600782,3.104107752,3.057599761,2.977532043,2.829914997,2.771728751,3.765790975,2.795481225,2.503239236,2.188770304,2.091747688,2.142262933,2.055739462,2.032769198,2.007799394,1.98505546,1.99105888,1.988373616,1.820071026,1.793979297,1.946960558,1.962044713,1.934451228,1.917500223,1.917089757,1.932141198,1.971721176,1.880740256,1.849660349,1.984759858,2.049524205,1.990790685,1.829282191,1.701806719,1.728241504,1.7280334,1.616426652,1.514551643,1.502504977,1.538603189
Montenegro,MNE,2.173759257,2.298183662,2.136174232,1.612149735,0.872839676,0.0174781,-0.690614297,-1.021852112,-0.803441582,-0.181916254,0.591913436,1.221726016,1.603638911,1.624172144,1.39767834,1.10551247,0.903317262,0.801868466,0.854425178,1.003961057,1.186938495,1.295577453,1.270428519,1.067109566,0.748418872,0.381334703,0.071225601,-0.120274095,-0.138716842,-0.032812754,0.120809886,0.232144827,0.271440062,0.199581093,0.052816572,-0.115971437,-0.243010698,-0.305295583,-0.419325616,-0.027974019,0.402363248,0.400750772,0.399151169,0.177216476,0.147929262,0.124299813,0.138110348,0.177475867,0.214529296,0.183239906,0.105041772,0.084147408,0.097599637,0.097022011,0.056110724,0.023142531,0.011247907,-0.023461353,-0.031987013,-0.116139361,-0.337762722,-0.323190384,-0.167992321
Mongolia,MNG,3.378115076,3.288192052,2.88280917,2.580897918,2.685934907,2.754653008,2.745670148,2.652626931,2.526402348,2.503723638,2.586367174,2.679145655,2.78195794,2.869420207,2.906561807,2.878887941,2.800802112,2.719538917,2.540679644,2.404244527,2.411579653,2.418509378,2.438105339,2.481800434,2.537038048,2.579702788,2.585192776,2.552788959,2.243647487,1.896626372,1.77209321,1.641710137,1.500736539,1.364860274,1.244617569,1.139201976,1.044070391,0.976711151,0.965740134,0.921869511,0.878309645,0.886457738,0.87155573,0.850550682,0.835992599,0.855447794,0.940879931,1.078122411,1.238592599,1.33380432,1.52094438,1.748906223,1.87336676,2.006686708,2.110866279,2.162336948,2.170490155,2.17135598,2.139997096,1.897015028,1.609371036,1.499669086,1.425510548
Northern Mariana Islands,MNP,2.977522276,3.151163731,3.285257973,3.383182153,3.370267784,3.345500887,1.34293233,-2.646657319,-4.787104646,1.90102764,10.61587773,12.10188229,10.17877623,5.594755223,2.412790207,2.112572086,1.943165027,1.825880293,1.835587515,6.564058734,12.21829634,12.92071636,12.23305562,11.57579429,10.89004407,10.13607668,9.320823608,8.511481306,7.88713231,4.567120501,0.623029096,-0.360883934,-0.374703798,-0.350994845,1.942090325,9.116453226,13.06767777,11.89789885,10.69985654,5.239582527,-1.07498986,-2.958572796,-3.345833718,-3.720032276,-4.077969011,-4.390533785,-4.663535755,-4.905030903,-5.08445117,-5.343938045,-2.939981179,-0.307020712,-0.417225486,-0.548094106,-0.661703101,-0.742353405,-0.793234216,-0.841314238,-0.890563183,-0.545026237,-0.21399451,0.14136847,0.493221731
Mozambique,MOZ,1.884587806,2.044083942,2.094387468,2.111205734,2.156413917,2.175597945,2.184494286,2.215353261,2.244551855,2.330238816,2.479955461,2.719249422,2.925912669,3.028671483,3.135192274,3.199369645,3.379300429,3.578285697,3.537032433,2.535405199,1.964424314,2.224318678,2.173360556,2.138347442,2.022207746,1.795540531,0.425097231,-0.061886697,1.004693685,1.635855392,1.918685407,1.868017478,2.779118473,4.85425095,4.471464939,3.060901579,2.712765614,2.400904514,2.420928687,2.453305506,2.513168046,2.569403142,2.596692516,2.61147448,2.589776122,2.563780099,2.592131921,2.620642944,2.669802746,2.799820936,2.932677561,3.014610299,3.072739164,3.068933869,3.043019717,3.129155499,3.103185139,2.946887151,2.886566535,2.904819659,2.842112349,2.744193061,2.775352062
